sensor_11,sensor_14,sensor_2,sensor_12_norm,sensor_12,sensor_11_norm,setting2,sensor_15,cycle,sensor_15_norm,setting3,sensor_13,sensor_13_norm,id,sensor_7_norm,sensor_17,sensor_21,sensor_4_norm,sensor_17_norm,sensor_4,sensor_9,sensor_3_norm,sensor_2_norm,setting1,sensor_9_norm,sensor_14_norm,sensor_3,sensor_8,sensor_20,sensor_7
45.36,8145.72,604.57,1.1490277590625648,372.06,-0.5069046580488206,0.25,8.5858,122,-2.0643282679962063,100.0,2388.11,-0.5322945256789228,255,0.9011729498521174,369,17.2601,-1.1259995807615684,-0.4698604024177201,1301.73,8788.0,-1.4079187079980604,-0.7236686982649639,10.0046,0.1404653149276936,0.6611721192856822,1493.86,2318.88,28.76,394.93
42.04,8096.64,548.67,-0.7620354435657909,130.82,-0.1870401201129916,0.8412,9.3379,123,-0.4916687111914604,100.0,2388.19,0.3327537949111236,255,-0.7449001385865793,331,6.3385,-0.4787888241674656,-0.6013037551012189,1125.48,8334.1,-0.954819448206972,-1.1116740652142094,42.0037,-0.1945380784997875,0.7528081148231348,1351.24,2212.14,10.68,139.38
47.57,8145.96,642.46,0.5653737470968323,521.82,0.1068901432491131,0.0019,8.415,124,-0.7376352217162774,100.0,2388.02,-1.1232578638123256,255,0.8977750631510738,393,23.3466,-1.0351567327579116,-0.1304966518297589,1399.61,9066.98,-1.2787590694934103,-0.4410538657262975,0.0008,0.21580680558816,0.2597941294169872,1582.72,2388.09,38.92,554.14
41.88,8092.97,549.99,-0.758490999266901,130.91,-0.829800720331365,0.84,9.3585,125,-0.013197909042708,100.0,2388.16,0.2382317940256987,255,-0.7508241149792587,330,6.4189,-0.3061591216808508,-1.0818772526249592,1126.82,8330.27,-1.3402496777829656,-0.6688212758871973,42.0079,-0.3662618584620845,0.5503666401035108,1348.09,2212.02,10.61,139.22
41.99,8093.19,549.87,-0.7758193936170288,130.47,-0.3879028076812262,0.84,9.3732,126,0.328235139092597,100.0,2388.22,0.4272757957951158,255,-0.7756307661236039,328,6.3057,-0.8124536968841413,-2.0430242476724394,1122.89,8337.08,-0.7137726062181797,-0.7090806203714711,41.9987,-0.0609253202001583,0.5625020963536971,1353.21,2212.06,10.74,138.55
41.97,8087.47,549.39,-0.7451008763599838,131.25,-0.4682478827085371,0.84,9.3555,127,-0.0828781229478689,100.0,2388.14,0.1752171267692264,255,-0.7667448015345854,330,6.3662,-1.260775610804633,-1.0818772526249592,1119.41,8333.46,-1.02578755397016,-0.8701179983085665,41.9998,-0.2232334359870159,0.2469802338479495,1350.66,2212.06,10.7,138.79
45.4,8138.71,604.56,2.196696202794386,372.62,-0.3484253812801514,0.25,8.6117,128,-1.3860435594105271,100.0,2388.07,-0.942075011574126,255,0.8267069448222739,368,17.2766,-1.4748029306680643,-1.141350220241882,1298.78,8794.17,-0.7309067644810787,-0.7447435209498328,10.003,0.4785380785293764,0.2236156825434126,1497.78,2318.86,28.58,394.88
44.34,8072.69,607.08,0.9991469647824148,315.37,0.9626114960297952,0.7,9.1931,129,-1.0384069189682503,100.0,2388.18,0.9926972751146458,255,0.987292884299214,364,14.6776,0.926350475249514,0.9437716389896574,1246.65,8731.4,0.9458286498729188,0.9787714318813036,20.003,0.9961547105711652,1.0529935285237555,1480.51,2324.02,24.72,334.08
47.2,8149.57,642.1,0.987318143036748,522.13,-1.294956140127418,0.0,8.4325,130,-0.2638544989191126,100.0,2388.05,-0.6990367146247031,255,0.2756594293270853,393,23.3795,-0.4409815033459529,-0.1304966518297589,1404.92,9068.91,-0.069929070882678,-1.1669994642152373,0.0019,0.3162617813396985,0.4780311574682043,1590.0,2388.01,39.04,553.6
41.98,8093.07,549.49,-0.7655798878646809,130.73,-0.4280753451948959,0.8406,9.392,131,0.7648978128982281,100.0,2388.16,0.2382317940256987,255,-0.7574885884210235,330,6.4172,-1.4230990623965334,-1.0818772526249592,1118.15,8332.7,-1.7391393756933462,-0.8365685445716653,42.0015,-0.2573091730029619,0.5558827565808545,1344.83,2212.0,10.81,139.04
44.29,8072.34,607.51,1.0044695074478702,315.77,0.9495565326743644,0.7005,9.2354,132,-0.988148208923871,100.0,2388.1,0.9922526347999884,255,0.9964709528542688,365,14.7497,0.9825163866689156,0.9781936228865032,1252.36,8727.55,0.9965503496625154,0.9909346670954542,20.0078,0.98538497050875,1.0493009060731535,1486.17,2323.96,24.5,334.81
44.17,8072.13,607.4,1.000876791148688,315.5,0.918224620621334,0.7014,9.2385,133,-0.9844649464856308,100.0,2388.12,0.9923637948786528,255,0.9923219629595184,363,14.6549,0.8801193397554334,0.9093496550928116,1241.95,8736.04,1.036339103561066,0.9878231418081128,19.9985,1.0091343453476884,1.047085332602789,1490.61,2323.99,24.7,334.48
44.1,8073.04,607.23,1.0004776004487792,315.47,0.8999476719237327,0.7,9.2172,134,-1.0097725238838635,100.0,2388.15,0.9925305349966506,255,0.9989854921844206,366,14.6717,0.8533642996397103,1.012615606783349,1239.23,8738.47,0.943677906418943,0.9830144209094956,19.9998,1.0159318695948705,1.0566861509743668,1480.27,2323.96,24.62,335.01
47.44,8145.49,641.96,0.2250960084355499,521.57,-0.3856504428021136,0.0,8.4284,135,-0.3748545539744297,100.0,2388.02,-1.1232578638123256,255,1.3125188190337764,392,23.4196,-0.6535865760169018,-0.7878010145840706,1403.02,9070.71,-1.9944262802093733,-1.4493116414053422,0.0009,0.4099503597607705,0.231380998341049,1578.41,2388.02,38.98,554.5
42.15,8097.72,549.66,-0.7667613692976442,130.7,0.2548577925371471,0.8401,9.3558,136,-0.0759101015573281,100.0,2388.18,0.3012464612821711,255,-0.7452703871111215,330,6.5484,-0.3937622542859829,-1.0818772526249592,1126.14,8330.17,-1.060048018821355,-0.7795344732189599,42.0013,-0.3707455080694716,0.8123821727787682,1350.38,2212.07,10.69,139.37
42.15,8094.06,549.04,-0.7710934678851756,130.59,0.2548577925371471,0.8408,9.3398,137,-0.447537909051506,100.0,2388.15,0.2067244603981789,255,-0.7771117602217745,331,6.3813,-1.4707654727846466,-0.6013037551012189,1117.78,8332.1,-1.0759546632165675,-0.9875410863877015,42.0031,-0.2842110706472028,0.6104923097068937,1350.25,2212.14,10.67,138.51
41.77,8078.09,555.62,1.29768052123351,183.12,-1.2716986329815037,0.8407,9.3103,138,-1.132726679118908,100.0,2388.13,0.1437097931417066,255,1.2848022729552542,334,8.888,-0.870426358166969,0.8404167374700015,1122.44,8358.45,0.0876775536937781,1.2200129694999104,35.0039,0.8972306008950097,-0.2704314917297228,1359.76,2223.11,14.92,194.2
44.36,8068.11,607.54,1.0028727446482335,315.65,0.967833481371966,0.7003,9.2257,139,-0.9996732559080436,100.0,2388.11,0.992308214839322,255,1.009169376471536,365,14.6894,0.9436625600302756,0.9781936228865032,1248.41,8727.78,1.03490527459175,0.991783264901092,20.0023,0.9860283575774176,1.0046729261700926,1490.45,2324.03,24.57,335.82
44.22,8072.88,607.54,0.9963526298830508,315.16,0.931279583976763,0.7,9.1977,140,-1.032941432769571,100.0,2388.14,0.9924749549573172,255,1.0018772124140956,365,14.7415,0.946515119454378,0.9781936228865032,1248.7,8739.23,0.9727129430476164,0.991783264901092,19.9982,1.0180578442565422,1.054998094996948,1483.51,2323.97,24.53,335.24
45.19,8137.83,605.01,0.625193537196601,371.78,-1.1804415843156857,0.2516,8.6507,141,-0.3646882067139539,100.0,2388.1,-0.6347396471550529,255,0.6330953317447318,369,17.1318,-0.738177551035033,-0.4698604024177201,1305.01,8787.68,0.0583648125272134,0.2036234998594444,9.999,0.1229315573341055,0.1686870571035791,1502.35,2318.88,28.61,394.75
47.32,8146.26,642.01,-0.1287928397723259,521.31,-0.8403032914647657,0.0019,8.4323,142,-0.2692691357510676,100.0,2388.08,-0.2748155654435108,255,1.819427854001568,392,23.3645,-0.7621270604857525,-0.7878010145840706,1402.05,9062.21,0.0828351597109986,-1.3484858638375294,0.0026,-0.0324679272278037,0.2779301705292894,1590.92,2388.02,38.92,554.94
36.71,7881.78,536.82,-1.010112891427125,164.37,-1.0295759120087598,0.6213,10.8878,143,0.9751494855756714,60.0,2028.44,-1.006739059822092,255,-0.9980616438222384,307,8.5087,-1.062670356294722,-1.0182814431305491,1044.44,8029.36,-0.9575793068956566,-1.008644628924083,25.0028,-0.9676864097969372,-0.9611737630347462,1268.11,1915.5,14.43,176.17
45.46,8138.29,604.8,0.9432357433295038,371.95,-0.1107064661271336,0.2508,8.6389,144,-0.6737136724016616,100.0,2388.09,-0.7371847686265244,255,1.705405804174274,370,17.203,-0.6305805854706483,0.2016294154064415,1305.92,8788.71,-0.7930813307224158,-0.2389477765182502,10.008,0.1793683395884549,0.1973997476743999,1497.42,2318.84,28.73,395.47
42.15,8098.96,549.78,-0.7699119864522123,130.62,0.2548577925371471,0.8413,9.3358,145,-0.5404448609250401,100.0,2388.14,0.1752171267692264,255,-0.7748902690745196,330,6.3225,-1.3097303025545857,-1.0818772526249592,1119.03,8321.31,-1.1946427021653656,-0.739275128734686,42.0034,-0.7679968632825473,0.8807820170981918,1349.28,2212.08,10.69,138.57
41.98,8095.5,549.18,-0.7561280364009744,130.97,-0.4280753451948959,0.84,9.3086,146,-1.1722121336651548,100.0,2388.13,0.1437097931417066,255,-0.7623018192400755,330,6.461,-0.9283990194497967,-1.0818772526249592,1121.99,8331.4,-1.365945026421341,-0.9405718511560552,41.9988,-0.3155966178988307,0.689924386981055,1347.88,2212.12,10.7,138.91
41.83,8076.48,555.17,1.29768052123351,183.12,-1.030663407899628,0.84,9.2963,147,-1.4579010106762982,100.0,2388.24,0.4902904630515881,255,1.303684947706921,335,8.9099,-0.8768677649761656,1.3209902349937417,1122.39,8363.54,0.2993582829529707,1.069040427683874,35.0017,1.1254483659101882,-0.3592409670154738,1361.49,2223.1,14.76,194.71
36.63,7876.76,536.27,-1.0062540479946696,164.66,-1.0504638533774466,0.6208,10.9014,148,0.9913083143369849,60.0,2028.37,-1.0071281200974185,255,-0.9988160056212836,308,8.6259,-0.9946023865885462,-0.9838594592337034,1051.36,8012.83,-0.9982642039000316,-1.0242022553607908,25.0023,-1.0139263586882885,-1.0141365193263114,1263.57,1915.5,14.19,176.11
47.26,8148.56,642.66,1.1914847862334863,522.28,-1.0676297157961052,0.0003,8.433,149,-0.2503179068391771,100.0,2388.03,-0.9818508140809746,255,0.8401717637229753,392,23.3319,-0.4476953477461071,-0.7878010145840706,1404.86,9072.65,-1.247209934914275,-0.0377507554548172,0.0027,0.5109258276146599,0.4169731523901993,1582.91,2388.08,39.03,554.09
41.99,8089.96,549.96,-0.7679428507306075,130.67,-0.3879028076812262,0.84,9.3435,150,-0.3615989785684714,100.0,2388.21,0.395768462167596,255,-0.7911812041543883,331,6.4419,-0.6655896216343421,-0.6013037551012189,1124.03,8327.25,-0.2488091546662064,-0.6788861120082562,42.0068,-0.5016680766047011,0.3843315341345461,1357.01,2212.1,10.71,138.13
45.26,8135.72,604.83,0.7374437275964428,371.84,-0.9031028499705074,0.25,8.6239,151,-1.0665426542080072,100.0,2388.09,-0.7371847686265244,255,-0.6179335527563162,368,17.0558,-0.6234862800488279,-1.141350220241882,1305.98,8784.94,-0.7706294040241694,-0.1757233084641227,10.007,-0.0272012420611174,0.036983193833106,1497.55,2318.9,28.69,393.91
41.94,8089.5,549.52,-0.7679428507306075,130.67,-0.5887654952494893,0.84,9.3325,152,-0.6170930962207419,100.0,2388.12,0.112202459512754,255,-0.7541563517001411,332,6.3278,-1.924240512152496,-0.1207302575774788,1114.26,8331.36,-0.7920822401637884,-0.8265037084506063,41.9985,-0.3173900777417366,0.3589573983386244,1352.57,2212.04,10.61,139.13
36.84,7879.95,536.39,-1.013572544159671,164.11,-0.9956330072846422,0.62,10.9011,153,0.9909518695848956,60.0,2028.4,-1.0069613799794206,255,-1.0017077258509586,307,8.6467,-0.9856512518439468,-1.0182814431305491,1052.27,8015.81,-0.97281373969465,-1.0208078641382368,25.0066,-1.0055903001464706,-0.9804809032764932,1266.41,1915.46,14.2,175.88
42.08,8089.23,549.22,-0.7608539621328276,130.85,-0.0263499700583983,0.84,9.3813,154,0.5163717166364985,100.0,2388.22,0.4272757957951158,255,-0.7604505766173627,330,6.4201,-1.2813881125940914,-1.0818772526249592,1119.25,8333.41,-0.6171091518165885,-0.9271520696612718,42.0019,-0.2254752607906686,0.344063883849691,1354.0,2212.03,10.64,138.96
41.75,8077.42,555.52,1.2937422497902993,183.02,-1.3520437080088148,0.84,9.3176,155,-0.963171491949672,100.0,2388.2,0.3642611285386434,255,1.3025742021332936,333,8.8652,-0.1129169174047778,0.3598432399462613,1128.32,8361.55,-0.6305686201509757,1.1864635157630092,35.0077,1.036223738723438,-0.3073894721281316,1353.89,2223.1,14.89,194.68
47.49,8142.39,642.48,0.6198181852825879,521.86,-0.1962117558593216,0.0005,8.4114,156,-0.8350986846916589,100.0,2388.04,-0.8404437643560541,255,0.1374115106995178,393,23.1932,-0.5719014691485917,-0.1304966518297589,1403.75,9069.44,-1.283740511795373,-0.4007235546991725,0.0021,0.3438478627637261,0.0439752401807401,1582.69,2388.08,39.03,553.48
45.24,8141.77,604.92,1.5231950603953353,372.26,-0.9823424883548278,0.25,8.672,157,0.1931289474511043,100.0,2388.08,-0.8396298901026544,255,-0.0370987135236898,368,17.0414,0.0398312768919778,-1.141350220241882,1311.59,8792.92,-1.2611176488170617,0.013950095697541,10.0057,0.4100468379293605,0.4146174937319259,1494.71,2318.86,28.55,394.3
42.02,8091.57,549.46,-0.7624292707101117,130.81,-0.267385195140274,0.8405,9.3496,158,-0.2199158769613163,100.0,2388.15,0.2067244603981789,255,-0.7630423162891607,331,6.3951,0.0056049678845563,-0.6013037551012189,1129.24,8333.81,-0.398086894375003,-0.8466333806927242,42.0064,-0.2075406623612019,0.4731410094202469,1355.79,2212.03,10.82,138.89
44.4,8070.57,607.39,0.990763960084322,314.74,0.9782774520563094,0.7015,9.1772,159,-1.0572984908289034,100.0,2388.1,0.9922526347999884,255,0.9978539494858524,364,14.779,0.8849391815409866,0.9437716389896574,1242.44,8730.26,0.9576577388697852,0.9875402758729,20.0068,0.9929657485786596,1.0306267868229342,1481.83,2323.99,24.52,334.92
36.75,7885.02,536.55,-1.0007984417625777,165.07,-1.0191319413244162,0.6214,10.8758,160,0.9608916954921592,60.0,2028.35,-1.0072392801760828,255,-1.0045994460806331,307,8.5202,-1.064047453947738,-1.0182814431305491,1044.3,8019.07,-0.9944107885449912,-1.016282009174832,24.9983,-0.9964709877819348,-0.9269906294919724,1264.0,1915.45,14.45,175.65
44.31,8072.28,607.27,1.000876791148688,315.5,0.9547785180165372,0.7,9.2155,161,-1.0117923774790274,100.0,2388.12,0.9923637948786528,255,0.9984825843183908,365,14.6686,0.9450396576832896,0.9781936228865032,1248.55,8734.63,0.95281856609834,0.984145884650346,20.0051,1.005190102883267,1.048667885081617,1481.29,2324.02,24.39,334.97
44.3,8069.73,607.06,0.9857075445521392,314.36,0.95216752534545,0.7,9.2141,162,-1.013455786322104,100.0,2388.17,0.9926416950753147,255,0.9926991438590408,364,14.782,1.002484302637637,0.9437716389896574,1254.39,8723.28,0.9508470512655286,0.9782057000108754,20.0034,0.9734403497122582,1.0217644929414746,1481.07,2324.01,24.46,334.51
47.35,8142.95,642.5,0.374818213446378,521.68,-0.7266400792990959,0.0,8.4143,163,-0.7565864506281197,100.0,2388.09,-0.1334085157121598,255,0.9899403422361626,392,23.3652,0.0938881005314583,-0.7878010145840706,1409.7,9070.91,-0.6178877240990759,-0.3603932436720474,0.0013,0.4203602018075983,0.0778291835903194,1586.7,2388.08,38.89,554.22
42.13,8091.09,549.63,-0.7612477892771483,130.84,0.1745127175098647,0.84,9.3746,164,0.360752572248303,100.0,2388.09,0.0176804586287619,255,-0.7745200205499765,331,6.4083,-1.2388748276533648,-0.6013037551012189,1119.58,8328.96,-0.7908586521333896,-0.7895993093400188,42.0029,-0.4249976683187002,0.4466636503288765,1352.58,2212.1,10.59,138.58
42.13,8093.94,549.0,-0.7667613692976442,130.7,0.1745127175098647,0.84,9.3675,165,0.1958427326727747,100.0,2388.24,0.4902904630515881,255,-0.8004374172679501,331,6.3847,-1.7670701860079527,-0.6013037551012189,1115.48,8334.8,-0.6501460286373848,-1.0009608678824469,42.0056,-0.1631525312482411,0.603872969934001,1353.73,2212.11,10.6,137.88
47.37,8146.06,643.14,0.5517626375502386,521.81,-0.6508646045220007,0.0,8.4126,166,-0.8026108636998811,100.0,2388.07,-0.4162226151684314,255,-0.3694975242682735,392,23.4253,0.0502481119305702,-0.7878010145840706,1409.31,9063.68,-0.3937228205105615,0.9301767091971024,0.0001,0.0440444118161632,0.2658394764544396,1588.05,2388.08,38.86,553.04
47.43,8148.64,641.98,0.8103737189328875,522.0,-0.4235381801906612,0.0001,8.425,167,-0.4669033801178562,100.0,2388.07,-0.4162226151684314,255,1.0475436416642612,394,23.3436,-0.5260235324143274,0.5268077109245528,1404.16,9065.37,0.0330207366912952,-1.408981330378217,0.0018,0.1320075771115651,0.4218094300201391,1590.62,2388.02,38.68,554.27
47.31,8150.96,642.41,0.9737070334903092,522.12,-0.8781910288533133,0.0,8.4271,168,-0.410049693382233,100.0,2388.09,-0.1334085157121598,255,0.7825684642947457,394,23.3332,-0.0985754389390787,0.5268077109245528,1407.98,9063.28,-0.2924334937038714,-0.5418796432943396,0.0022,0.0232247277226022,0.5620614812885065,1588.66,2388.09,38.94,554.04
41.7,8076.0,555.77,1.2827150897493087,182.74,-1.5529063955770492,0.8409,9.3085,169,-1.174534807461988,100.0,2388.17,0.2697391276546513,255,1.285172521479797,334,8.9224,0.2890268674894694,0.8404167374700015,1131.44,8354.09,0.4731077832697717,1.2703371501052432,35.0035,0.7017434780136182,-0.3857183261068441,1362.91,2223.1,14.84,194.21
44.32,8070.12,607.27,1.0007437275820517,315.49,0.9573895106876226,0.702,9.1843,170,-1.0488626316961576,100.0,2388.14,0.9924749549573172,255,0.9958423180217308,364,14.6661,0.9514333253580036,0.9437716389896574,1249.2,8732.32,0.994220377587375,0.984145884650346,20.0028,0.99872825884582,1.0258791293864409,1485.91,2324.0,24.6,334.76
42.08,8087.55,549.35,-0.7577033449782584,130.93,-0.0263499700583983,0.84,9.3579,171,-0.0271339518237071,100.0,2388.16,0.2382317940256987,255,-0.7819249910408266,331,6.4132,-0.4568880410161679,-0.6013037551012189,1125.65,8334.35,-0.593860979238983,-0.8835377798033117,41.9985,-0.1833289544813606,0.2513931270298445,1354.19,2212.05,10.6,138.38
42.21,8092.27,549.64,-0.7517959378134418,131.08,0.4958930176190513,0.84,9.341,172,-0.4196658234894663,100.0,2388.21,0.395768462167596,255,-0.7623018192400755,329,6.2925,-0.4169513187991199,-1.5624507501486993,1125.96,8326.12,-0.1276739396566109,-0.7862443639663325,42.006,-0.5523333171679549,0.5117538247619039,1358.0,2212.1,10.43,138.91
47.31,8143.7,642.8,0.4700959802716051,521.75,-0.8781910288533133,0.0,8.4277,173,-0.3938057828863201,100.0,2388.07,-0.4162226151684314,255,0.3793453682977937,391,23.4465,-0.6423968353500205,-1.4451053773383822,1403.12,9068.01,-0.6062643587278294,0.2445614217352877,0.0015,0.2694174921291625,0.1231692863710473,1586.77,2388.05,38.9,553.69
45.53,8136.43,604.37,-0.403766541468491,371.23,0.1666322682180443,0.251,8.6553,174,-0.2442206522933332,100.0,2388.13,-0.3274042827313212,255,0.1416196985479005,369,17.0965,-0.7748314623811323,-0.4698604024177201,1304.7,8788.69,-0.9554260314637392,-1.1451651519580293,10.0061,0.1782724797389304,0.0813006075402412,1496.48,2318.94,28.77,394.42
44.46,8070.07,607.26,0.9886349430181396,314.58,0.9939434080828256,0.7,9.1897,175,-1.0424466261585776,100.0,2388.13,0.9924193749179864,255,1.0056490214093237,365,14.6194,0.9612697371652548,0.9781936228865032,1250.2,8734.07,0.9611526969824968,0.9838630187151334,19.9982,1.0036235952378263,1.0253516118934949,1482.22,2324.0,24.34,335.54
47.52,8147.49,642.5,-0.4826816879800472,521.05,-0.0825485436936518,0.0,8.451,176,0.236999408037923,100.0,2388.02,-1.1232578638123256,255,0.0106842519575699,393,23.4144,-0.8729054930879796,-0.1304966518297589,1401.06,9066.87,-1.011421665954514,-0.3603932436720474,0.003,0.2100813924624899,0.3522879390896567,1584.33,2388.04,38.87,553.37
42.08,8096.96,549.97,-0.767155196441965,130.69,-0.0263499700583983,0.8402,9.3667,177,0.1772613422980679,100.0,2388.19,0.3327537949111236,255,-0.7867382218598785,330,6.4087,-0.6449771198448837,-1.0818772526249592,1124.19,8332.89,-1.1371340647365649,-0.6755311666345699,42.0022,-0.2487902387490161,0.770459687550715,1349.75,2212.11,10.58,138.25
36.72,7881.23,536.38,-1.0085161286274882,164.49,-1.0269649193376744,0.6211,10.9134,178,1.0055661044204949,60.0,2028.42,-1.0068502199007563,255,-1.0102571595734753,306,8.6141,-1.0438828097428738,-1.052703427027395,1046.35,8022.11,-1.037246429003342,-1.0210907300734493,25.0033,-0.9879670891352496,-0.9669764554571312,1259.22,1915.49,14.24,175.2
45.55,8137.12,604.5,0.7187353625298202,371.83,0.2458719066023648,0.25,8.6234,179,-1.079636953601569,100.0,2388.09,-0.7371847686265244,255,1.4224349850608522,368,17.2403,-0.482782555849254,-1.141350220241882,1307.17,8792.8,-0.9536989601792588,-0.8711924570576086,10.0038,0.4034716788317151,0.1243696433964439,1496.49,2318.94,28.66,395.28
47.45,8148.63,642.52,0.5109293089109219,521.78,-0.347762705413539,0.0014,8.4279,180,-0.3883911460543651,100.0,2388.03,-0.9818508140809746,255,0.5867172462390796,393,23.2958,-1.4111320191654553,-0.1304966518297589,1396.25,9066.97,-0.7972196469699252,-0.3200629326449222,0.0022,0.2152863134858092,0.4212048953163829,1585.62,2388.03,38.88,553.87
